"","X.1","X","logFC","AveExpr","t","P.Value","adj.P.Val","B","Acc","SYM","gene_id","UniSYM","UniENTREZ","matchSYM"
"117","P84586|RMXRL_RAT","P84586|RMXRL_RAT",1.42408053080236,20.7969649632772,2.88984115405743,0.0163686993260965,0.104919969597614,-3.08939995623563,"P84586","Rbmxrtl",307779,"Rbmxrtl","307779","Rbmxrtl"
"118","Q6P7R8|DHB12_RAT","Q6P7R8|DHB12_RAT",1.72753270467123,24.393487294515,2.8845215904856,0.0165174290544182,0.104919969597614,-3.09796750729326,"Q6P7R8","Hsd17b12",84013,"Hsd17b12","84013","Hsd17b12"
"119","Q8VH46|AFAP1_RAT","Q8VH46|AFAP1_RAT",1.4841219584147,21.7967230478923,2.88341631471837,0.0165485027643646,0.104919969597614,-3.09974758837526,"Q8VH46","Afap1",140935,"Afap1","140935","Afap1"
"120","tr|Q5U2P5|Q5U2P5_RAT","tr|Q5U2P5|Q5U2P5_RAT",1.46741485595703,24.0862286885579,2.87936901864012,0.0166627944152734,0.104919969597614,-3.10626573774913,"Q5U2P5","C2cd2l",300666,"C2cd2l","300666","C2cd2l"
"121","P23565|AINX_RAT","P23565|AINX_RAT",1.59944152832029,21.6573397318522,2.8789111665403,0.0166757739164639,0.104919969597614,-3.1070030912072,"P23565",NA,NA,"Ina","","Ina"
"122","tr|Q6AY21|Q6AY21_RAT","tr|Q6AY21|Q6AY21_RAT",1.8094927469889,23.5168279012044,2.87619106827358,0.0167530963793576,0.104919969597614,-3.11138364133853,"Q6AY21","G3bp2",305240,"G3bp2","305240","G3bp2"
"124","P0CC10|LRC4B_RAT","P0CC10|LRC4B_RAT",1.55329449971517,26.2100121180217,2.85763631266875,0.0172903076163082,0.104919969597614,-3.14126164100343,"P0CC10","Lrrc4b",308571,"Lrrc4b","308571","Lrrc4b"
"125","tr|F1M2D4|F1M2D4_RAT","tr|F1M2D4|F1M2D4_RAT",1.7031243642171,20.9883438746134,2.85335549127357,0.0174167029939641,0.104919969597614,-3.1481539740667,"F1M2D4",NA,NA,"Arhgap23","","Arhgap23"
"126","tr|A0A0G2JVU1|A0A0G2JVU1_RAT","tr|A0A0G2JVU1|A0A0G2JVU1_RAT",1.6255995432536,20.3380015691121,2.85104279806431,0.0174853757028824,0.104919969597614,-3.15187736815944,"A0A0G2JVU1","Itgb8",362800,"Itgb8","362800","Itgb8"
"127","Q63965|SFXN1_RAT","Q63965|SFXN1_RAT",1.4425239562988,21.0267416636149,2.85053548953458,0.0175004762009371,0.104919969597614,-3.15269411069059,"Q63965",NA,NA,"Sfxn1","","Sfxn1"
"128","tr|D4AD89|D4AD89_RAT","tr|D4AD89|D4AD89_RAT",1.56521924336754,20.880846341451,2.84467741717027,0.017675804815007,0.104919969597614,-3.16212492472189,"D4AD89","Sez6l",304554,"Sez6l","304554","Sez6l"
"129","tr|D4A0A1|D4A0A1_RAT","tr|D4A0A1|D4A0A1_RAT",1.48771349589029,22.6488885879517,2.84394422191383,0.0176978735380153,0.104919969597614,-3.16330523014165,"D4A0A1","Soga3",108349256,"Soga3","108349256","Soga3"
"130","Q9JKA7|HCN4_RAT","Q9JKA7|HCN4_RAT",1.67921956380207,20.2336222330729,2.83898128084232,0.0178479887566614,0.104919969597614,-3.17129429931628,"Q9JKA7","Hcn4",59266,"Hcn4","59266","Hcn4"
"131","Q9ESI7|DCX_RAT","Q9ESI7|DCX_RAT",1.54190889994307,23.6362835566203,2.83579855152787,0.0179449337885343,0.104919969597614,-3.1764173744565,"Q9ESI7",NA,NA,"Dcx","","Dcx"
"132","tr|F1LT36|F1LT36_RAT","tr|F1LT36|F1LT36_RAT",1.51364898681641,21.0646572113037,2.83123782071914,0.0180847801913068,0.104919969597614,-3.18375811194158,"F1LT36",NA,NA,"Rps10l1","","Rps10l1"
"133","Q64604|PTPRF_RAT","Q64604|PTPRF_RAT",1.42801856994624,21.2773745854696,2.82487718087082,0.0182816570622156,0.104919969597614,-3.19399500405355,"Q64604","Ptprf",360406,"Ptprf","360406","Ptprf"
"134","P42264|GRIK3_RAT","P42264|GRIK3_RAT",1.4290936787923,19.8772532145182,2.81675474087243,0.018536214483589,0.104919969597614,-3.20706575875281,"P42264","Grik3",298521,"Grik3","298521","Grik3"
"135","Q9QXY2|SRCN1_RAT","Q9QXY2|SRCN1_RAT",1.6668186187744,25.3971548080444,2.81172612085575,0.0186956010405277,0.104919969597614,-3.21515694158337,"Q9QXY2","Srcin1",56029,"Srcin1","56029","Srcin1"
"136","tr|D4A9U6|D4A9U6_RAT","tr|D4A9U6|D4A9U6_RAT",1.42727279663083,21.2702986399333,2.80802597169274,0.018813762789336,0.104919969597614,-3.22111009481284,"D4A9U6",NA,NA,"Ubr2","","Ubr2"
"137","tr|D3ZES7|D3ZES7_RAT","tr|D3ZES7|D3ZES7_RAT",1.47237205505374,26.1901661554972,2.801839100929,0.0190130212265286,0.104919969597614,-3.23106316940415,"D3ZES7","Plxna4",312213,"Plxna4","312213","Plxna4"
"138","tr|Q76GL9|Q76GL9_RAT","tr|Q76GL9|Q76GL9_RAT",1.55481719970707,21.0435740152995,2.79885725641617,0.0191098149871257,0.104919969597614,-3.23585974580616,"Q76GL9","Slc1a4",305540,"Slc1a4","305540","Slc1a4"
"139","P24050|RS5_RAT","P24050|RS5_RAT",1.41340827941893,22.971656481425,2.79760859119518,0.0191504953655559,0.104919969597614,-3.23786825367147,"P24050",NA,NA,"Rps5","","Rps5"
"140","tr|F1MA97|F1MA97_RAT","tr|F1MA97|F1MA97_RAT",1.8599917093913,23.318213780721,2.79684134535137,0.0191755348206693,0.104919969597614,-3.23910236112502,"F1MA97",NA,NA,"Thsd7a","","Thsd7a"
"141","Q9EPI1|XYLT1_RAT","Q9EPI1|XYLT1_RAT",1.40904617309573,22.0139064788818,2.79298028765243,0.0193020441064441,0.104919969597614,-3.24531253216134,"Q9EPI1",NA,NA,"Xylt1","","Xylt1"
"142","P15431|GBRB1_RAT","P15431|GBRB1_RAT",1.38830693562827,21.1094443003337,2.79169650040579,0.0193442940221824,0.104919969597614,-3.24737727742409,"P15431","Gabrb1",25450,"Gabrb1","25450","Gabrb1"
"143","P97686|NRCAM_RAT","P97686|NRCAM_RAT",1.53494962056477,22.2906236648559,2.78998141496425,0.0194008835585623,0.104919969597614,-3.25013560004137,"P97686",NA,NA,"Nrcam","","Nrcam"
"144","tr|D4ACV3|D4ACV3_RAT","tr|D4ACV3|D4ACV3_RAT",1.56359291076656,21.6844708124796,2.78550997821795,0.0195492048557862,0.104919969597614,-3.25732639265555,"D4ACV3",NA,NA,"Hist2h2ac","","Hist2h2ac"
"145","P17046|LAMP2_RAT","P17046|LAMP2_RAT",1.66538174947103,25.6366268793742,2.77994810238924,0.0197352919077944,0.104919969597614,-3.26626977174853,"P17046","Lamp2",24944,"Lamp2","24944","Lamp2"
"146","Q02294|CAC1B_RAT","Q02294|CAC1B_RAT",1.43088912963866,20.4796759287516,2.7776178873662,0.0198137845861019,0.104919969597614,-3.27001636458705,"Q02294",NA,NA,"Cacna1b","","Cacna1b"
"147","P24268|CATD_RAT","P24268|CATD_RAT",1.38018608093264,20.9004837671916,2.77289353995686,0.019973888915466,0.104919969597614,-3.27761167871444,"P24268",NA,NA,"Ctsd","","Ctsd"
"148","P63035|CYH2_RAT","P63035|CYH2_RAT",1.45367113749186,21.2259689966838,2.76563037301464,0.02022257543452,0.104919969597614,-3.28928692090035,"P63035","Cyth2",116692,"Cyth2","116692","Cyth2"
"149","Q62638|GSLG1_RAT","Q62638|GSLG1_RAT",1.41181500752766,24.7236007054647,2.75800034192428,0.0204871794425209,0.104919969597614,-3.30154954489443,"Q62638","Glg1",29476,"Glg1","29476","Glg1"
"150","Q68FR8|TBA3_RAT","Q68FR8|TBA3_RAT",1.7091286977132,21.8266859054565,2.75760832012545,0.020500868153318,0.104919969597614,-3.30217951710008,"Q68FR8","Tuba3a",500319,"Tuba3a, Tuba3b","500319, 500363","Tuba3a, Tuba3b"
"151","Q9WV48|SHAN1_RAT","Q9WV48|SHAN1_RAT",1.72571436564127,20.5758806864421,2.75678862214465,0.0205295202949218,0.104919969597614,-3.30349673608229,"Q9WV48","Shank1",78957,"Shank1","78957","Shank1"
"152","P18484|AP2A2_RAT","P18484|AP2A2_RAT",1.74985758463544,22.4918073018392,2.7534753104288,0.0206457464303627,0.104919969597614,-3.30882078621495,"P18484",NA,NA,"Ap2a2","","Ap2a2"
"153","tr|D3ZE26|D3ZE26_RAT","tr|D3ZE26|D3ZE26_RAT",1.4248644510905,23.2206446329753,2.75327788839016,0.0206526925565767,0.104919969597614,-3.30913800192175,"D3ZE26","Tmcc2",305095,"Tmcc2","305095","Tmcc2"
"154","tr|D3ZTL0|D3ZTL0_RAT","tr|D3ZTL0|D3ZTL0_RAT",1.45634714762371,23.8531602223714,2.75041064607821,0.020753839303494,0.104919969597614,-3.31374486264885,"D3ZTL0","Tcerg1",307474,"Tcerg1","307474","Tcerg1"
"155","Q3KR86|MIC60_RAT","Q3KR86|MIC60_RAT",1.45059394836427,20.6520999272665,2.74113118907343,0.0210846137003134,0.104919969597614,-3.32865181249809,"Q3KR86","Immt",312444,"Immt","312444","Immt"
"156","tr|D3Z9L0|D3Z9L0_RAT","tr|D3Z9L0|D3Z9L0_RAT",2.32197252909339,22.2444111506144,2.73582545959969,0.0212761161905711,0.104919969597614,-3.33717337176701,"D3Z9L0","Agk",502749,"Agk","502749","Agk"
"157","P08413|KCC2B_RAT","P08413|KCC2B_RAT",1.4871819814046,24.4353062311808,2.73559492583597,0.0212844764619461,0.104919969597614,-3.33754360258315,"P08413","Camk2b",24245,"Camk2b","24245","Camk2b"
"158","tr|D3ZZU4|D3ZZU4_RAT","tr|D3ZZU4|D3ZZU4_RAT",1.49857711791989,21.2169335683187,2.72981261415103,0.0214952537652466,0.104919969597614,-3.34682898333674,"D3ZZU4","Tmem160",292654,"Tmem160","292654","Tmem160"
"159","tr|D4A604|D4A604_RAT","tr|D4A604|D4A604_RAT",1.36317698160807,21.1850579579671,2.72851383636599,0.0215428844648334,0.104919969597614,-3.34891436527018,"D4A604",NA,NA,"Pigt","","Pigt"
"160","P31977|EZRI_RAT","P31977|EZRI_RAT",1.49093119303387,20.8225949605306,2.72818849263576,0.0215548325398572,0.104919969597614,-3.34943674001749,"P31977","Ezr",54319,"Ezr","54319","Ezr"
"161","Q71TY3|RS27_RAT","Q71TY3|RS27_RAT",1.3928000132243,21.7904265721639,2.72815101426575,0.0215562093403035,0.104919969597614,-3.34949691527502,"Q71TY3","Rps27",94266,"Rps27","94266","Rps27"
"162","P38650|DYHC1_RAT","P38650|DYHC1_RAT",1.38062795003257,20.7680651346842,2.72628891231995,0.0216247265582868,0.104919969597614,-3.35248661616479,"P38650","Dync1h1",29489,"Dync1h1","29489","Dync1h1"
"163","Q9WU82|CTNB1_RAT","Q9WU82|CTNB1_RAT",1.48755455017091,24.4992005030314,2.72067786540265,0.0218325133354881,0.105278254488918,-3.36149436975582,"Q9WU82","Ctnnb1",84353,"Ctnnb1","84353","Ctnnb1"
"164","tr|D3ZLE2|D3ZLE2_RAT","tr|D3ZLE2|D3ZLE2_RAT",1.65982119242351,20.8806524276734,2.71134865424773,0.0221824347546109,0.106313376323928,-3.37646745545365,"D3ZLE2","Tmcc3",314751,"Tmcc3","314751","Tmcc3"
"165","D4ABX8|LRFN4_RAT","D4ABX8|LRFN4_RAT",1.34350522359213,23.3487977981567,2.70347872610714,0.0224819921618098,0.106901784271034,-3.38909475167098,"D4ABX8","Lrfn4",688721,"Lrfn4","688721","Lrfn4"
"166","tr|D4A2H4|D4A2H4_RAT","tr|D4A2H4|D4A2H4_RAT",1.5942605336507,19.5328518549601,2.69756542564442,0.0227097391228849,0.106901784271034,-3.39858033954751,"D4A2H4","Dennd3",315055,"Dennd3","315055","Dennd3"
"167","Q62889|NLGN3_RAT","Q62889|NLGN3_RAT",1.43844540913901,24.8790184656779,2.69747527707959,0.0227132289736167,0.106901784271034,-3.39872493222116,"Q62889","Nlgn3",171297,"Nlgn3","171297","Nlgn3"
"168","P62850|RS24_RAT","P62850|RS24_RAT",1.51942698160806,20.3460413614909,2.68169306009076,0.0233325492974583,0.10746575387496,-3.42403117151595,"P62850","Rps24",81776,"Rps24","81776","Rps24"
"169","P85171|MDGA1_RAT","P85171|MDGA1_RAT",1.54158210754391,21.5992822647095,2.67367628952785,0.0236535889576274,0.10746575387496,-3.43687991313231,"P85171","Mdga1",309659,"Mdga1","309659","Mdga1"
"170","P32198|CPT1A_RAT","P32198|CPT1A_RAT",1.35469436645506,22.5016873677572,2.66975829658393,0.0238120935446204,0.10746575387496,-3.44315791348073,"P32198","Cpt1a",25757,"Cpt1a","25757","Cpt1a"
"171","tr|M0RC17|M0RC17_RAT","tr|M0RC17|M0RC17_RAT",2.01235262552897,24.9747387568156,2.66679285774927,0.0239327682363107,0.10746575387496,-3.44790892147086,"M0RC17",NA,NA,"Chl1","","Chl1"
"172","Q06647|ATPO_RAT","Q06647|ATPO_RAT",2.03704961140953,25.9259904225667,2.66372725735204,0.0240581620317759,0.10746575387496,-3.45281978943448,"Q06647","Atp5o",192241,"Atp5po","192241","Atp5po"
"173","tr|M0RDA4|M0RDA4_RAT","tr|M0RDA4|M0RDA4_RAT",1.36985715230307,20.9437106450399,2.6530635727602,0.0244994838516312,0.10746575387496,-3.46989728330694,"M0RDA4","Ephb4",686310,"Ephb4","686310","Ephb4"
"174","Q09073|ADT2_RAT","Q09073|ADT2_RAT",1.91170501708983,27.7532844543457,2.65053498311745,0.0246053123245058,0.10746575387496,-3.47394557361133,"Q09073","Slc25a5",25176,"Slc25a5","25176","Slc25a5"
"175","tr|B2RYD7|B2RYD7_RAT","tr|B2RYD7|B2RYD7_RAT",2.57309277852377,23.9184160232544,2.64762149756246,0.02472781632741,0.10746575387496,-3.47860952620817,"B2RYD7","Stt3b",363160,"Stt3b","363160","Stt3b"
"176","Q68FX9|SIR5_RAT","Q68FX9|SIR5_RAT",1.57168896993003,24.4614508946737,2.64716132698514,0.0247472208806018,0.10746575387496,-3.47934611923618,"Q68FX9","Sirt5",306840,"Sirt5","306840","Sirt5"
"177","B0BNK7|LRFN3_RAT","B0BNK7|LRFN3_RAT",1.7993755340576,22.748833656311,2.63747901209799,0.025159052132525,0.10746575387496,-3.49484101378997,"B0BNK7","Lrfn3",308495,"Lrfn3","308495","Lrfn3"
"178","P47860|PFKAP_RAT","P47860|PFKAP_RAT",1.3584696451823,20.0572147369385,2.63707864466657,0.0251762281061517,0.10746575387496,-3.49548158600789,"P47860","Pfkp",60416,"Pfkp","60416","Pfkp"
"179","Q07310|NRX3A_RAT","Q07310|NRX3A_RAT",1.32242329915366,23.8328742980957,2.63567674191531,0.0252364628011761,0.10746575387496,-3.49772448183904,"Q07310","Nrxn3",116508,"Nrxn3","116508","Nrxn3"
"180","P29147|BDH_RAT","P29147|BDH_RAT",1.43291536966957,24.6572745641073,2.62969684965825,0.0254950171040896,0.10746575387496,-3.5072900232966,"P29147","Bdh1",117099,"Bdh1","117099","Bdh1"
"181","P62268|RS23_RAT","P62268|RS23_RAT",1.39986165364583,21.3868529001872,2.62931923238779,0.0255114327244205,0.10746575387496,-3.50789397585427,"P62268","Rps23",124323,"Rps23","124323","Rps23"
"182","tr|D3ZEI4|D3ZEI4_RAT","tr|D3ZEI4|D3ZEI4_RAT",1.33409945170084,24.8408447901408,2.62897774658319,0.0255262867357653,0.10746575387496,-3.50844013120625,"D3ZEI4",NA,NA,"Hepacam","","Hepacam"
"183","P25235|RPN2_RAT","P25235|RPN2_RAT",1.59419631958008,23.3817888895671,2.62013024462718,0.0259141598528767,0.10746575387496,-3.52258725241859,"P25235","Rpn2",64701,"Rpn2","64701","Rpn2"
"184","tr|M0R757|M0R757_RAT","tr|M0R757|M0R757_RAT",1.37828063964847,21.9702548980713,2.61690311120928,0.0260570955614277,0.10746575387496,-3.52774590310808,"M0R757",NA,NA,"LOC100360413","","LOC100360413"
"185","tr|F1M1I3|F1M1I3_RAT","tr|F1M1I3|F1M1I3_RAT",1.34038988749184,19.9845190048218,2.61407113528335,0.0261831765831383,0.10746575387496,-3.53227220261756,"F1M1I3","RGD1559441",500410,"RGD1559441","500410","Rgd1559441"
"186","Q6P730|DAB2P_RAT","Q6P730|DAB2P_RAT",1.400759379069,20.5714721679688,2.61396179237176,0.0261880567637008,0.10746575387496,-3.53244695067409,"Q6P730","Dab2ip",192126,"Dab2ip","192126","Dab2ip"
"187","tr|F1LP13|F1LP13_RAT","tr|F1LP13|F1LP13_RAT",1.38702646891277,22.0878067016601,2.61064559139382,0.0263364966835716,0.10746575387496,-3.53774633006492,"F1LP13",NA,NA,"Ptprg","","Ptprg"
"188","tr|A0A0G2JZH9|A0A0G2JZH9_RAT","tr|A0A0G2JZH9|A0A0G2JZH9_RAT",1.517463684082,20.0916589101156,2.60967983433128,0.0263798834348466,0.10746575387496,-3.53928946848388,"A0A0G2JZH9",NA,NA,"Dhx57","","Dhx57"
"189","tr|F1LUT4|F1LUT4_RAT","tr|F1LUT4|F1LUT4_RAT",1.41187795003253,20.9002100626628,2.60840058222558,0.0264374636975414,0.10746575387496,-3.5413334089316,"F1LUT4",NA,NA,"Atp8a1","","Atp8a1"
"190","Q05695|L1CAM_RAT","Q05695|L1CAM_RAT",1.3437391916911,26.7449814478557,2.60524396904009,0.0265800821005483,0.10746575387496,-3.54637635092672,"Q05695","L1cam",50687,"L1cam","50687","L1cam"
"191","P63018|HSP7C_RAT","P63018|HSP7C_RAT",1.63511594136557,25.630695660909,2.60281814830755,0.0266902034604915,0.10746575387496,-3.55025123343055,"P63018","Hspa8",24468,"Hspa8","24468","Hspa8"
"192","B2GV87|PTPRE_RAT","B2GV87|PTPRE_RAT",1.38372802734373,19.8025296529134,2.6011684052711,0.0267653539589528,0.10746575387496,-3.55288616860143,"B2GV87","Ptpre",114767,"Ptpre","114767","Ptpre"
"193","Q9JKB0|HCN1_RAT","Q9JKB0|HCN1_RAT",1.34442901611327,22.4292939503988,2.596931758257,0.0269593124585755,0.10746575387496,-3.55965180343119,"Q9JKB0","Hcn1",84390,"Hcn1","84390","Hcn1"
"194","Q641Y2|NDUS2_RAT","Q641Y2|NDUS2_RAT",1.5546118418376,20.5636987686157,2.59618465714692,0.0269936605107786,0.10746575387496,-3.5608447148582,"Q641Y2","Ndufs2",289218,"Ndufs2","289218","Ndufs2"
"195","tr|D3ZYD7|D3ZYD7_RAT","tr|D3ZYD7|D3ZYD7_RAT",1.29466183980309,20.9550917943319,2.59418821922678,0.0270856609442089,0.10746575387496,-3.56403223364378,"D3ZYD7",NA,NA,"Ccdc88a","","Ccdc88a"
"196","tr|M0RB22|M0RB22_RAT","tr|M0RB22|M0RB22_RAT",1.3068110148112,22.6171080271403,2.59113349900918,0.0272270341685634,0.10746575387496,-3.56890874590552,"M0RB22",NA,NA,"Ptprd","","Ptprd"
"197","O35796|C1QBP_RAT","O35796|C1QBP_RAT",1.4326407114665,21.025616645813,2.59070693759083,0.0272468339101638,0.10746575387496,-3.56958963832787,"O35796","C1qbp",29681,"C1qbp","29681","C1qbp"
"198","tr|B5DEJ9|B5DEJ9_RAT","tr|B5DEJ9|B5DEJ9_RAT",1.61372311909991,19.9348580042521,2.59040556944517,0.0272608311846148,0.10746575387496,-3.57007068329638,"B5DEJ9","Sbf2",691042,"Sbf2","691042","Sbf2"
"199","P84039|ENPP5_RAT","P84039|ENPP5_RAT",2.32358932495116,21.5459671020508,2.58883515301938,0.027333886304166,0.10746575387496,-3.57257725997275,"P84039","Enpp5",316249,"Enpp5","316249","Enpp5"
"200","tr|F1LX07|F1LX07_RAT","tr|F1LX07|F1LX07_RAT",1.6182498931885,25.3609323501587,2.58703039251526,0.0274180837193728,0.10746575387496,-3.57545761229737,"F1LX07",NA,NA,"Slc25a12","","Slc25a12"
"201","tr|A0A0G2JXN2|A0A0G2JXN2_RAT","tr|A0A0G2JXN2|A0A0G2JXN2_RAT",1.61092885335283,20.5123360951741,2.58567043177822,0.0274817004184057,0.10746575387496,-3.57762788638117,"A0A0G2JXN2","Trim46",310641,"Trim46","310641","Trim46"
"202","Q9JJ54|HNRPD_RAT","Q9JJ54|HNRPD_RAT",1.42615318298344,21.9545882542928,2.57991091411889,0.0277527534225519,0.107547141610085,-3.58681731312092,"Q9JJ54","Hnrnpd",79256,"Hnrnpd","79256","Hnrnpd"
"203","P13638|AT1B2_RAT","P13638|AT1B2_RAT",2.30398941040036,23.2858638763428,2.57590830816661,0.0279426879532359,0.107547141610085,-3.59320179895018,"P13638",NA,NA,"Atp1b2","","Atp1b2"
"204","O35116|CTND2_RAT","O35116|CTND2_RAT",1.39508310953774,22.5880476633708,2.57445450216165,0.0280119946199686,0.107547141610085,-3.59552037910744,"O35116",NA,NA,"Ctnnd2","","Ctnnd2"
"205","tr|Q4QQV0|Q4QQV0_RAT","tr|Q4QQV0|Q4QQV0_RAT",1.57424418131507,20.8101088205973,2.56766605159856,0.0283378868840225,0.107547141610085,-3.60634426316213,"Q4QQV0","Tubb6",307351,"Tubb6","307351","Tubb6"
"206","Q9JIR4|RIMS1_RAT","Q9JIR4|RIMS1_RAT",1.2611033121745,23.5903498331706,2.56427356288532,0.028502159338583,0.107547141610085,-3.61175182957901,"Q9JIR4","Rims1",84556,"Rims1","84556","Rims1"
"207","tr|D3ZXX3|D3ZXX3_RAT","tr|D3ZXX3|D3ZXX3_RAT",1.26206398010254,20.1854181289673,2.5627436379424,0.0285765512976272,0.107547141610085,-3.61419014807845,"D3ZXX3",NA,NA,"Unc80","","Unc80"
"208","P25304|AGRIN_RAT","P25304|AGRIN_RAT",1.2904211680094,21.0234200159709,2.56247304120246,0.0285897290180827,0.107547141610085,-3.61462138868528,"P25304","Agrn",25592,"Agrn","25592","Agrn"
"209","tr|F1M853|F1M853_RAT","tr|F1M853|F1M853_RAT",1.36049715677893,20.6170841852824,2.55998055106246,0.0287113944655045,0.107547141610085,-3.61859325613714,"F1M853","Rrbp1",311483,"Rrbp1","311483","Rrbp1"
"210","Q562A2|ZFR_RAT","Q562A2|ZFR_RAT",1.58725484212236,21.0803298950195,2.55894304342484,0.0287621896341091,0.107547141610085,-3.62024638495541,"Q562A2",NA,NA,"Zfr","","Zfr"
"211","tr|D3ZD23|D3ZD23_RAT","tr|D3ZD23|D3ZD23_RAT",1.37464523315431,22.3664271036784,2.55163291620115,0.0291226241025287,0.107547141610085,-3.63189114587428,"D3ZD23","Abce1",361390,"Abce1","361390","Abce1"
"212","tr|D4A7M0|D4A7M0_RAT","tr|D4A7M0|D4A7M0_RAT",1.31472651163737,26.4164886474609,2.54755805170362,0.0293254834354292,0.107547141610085,-3.63837998826226,"D4A7M0",NA,NA,"Plxnc1","","Plxnc1"
"213","tr|D3ZQN7|D3ZQN7_RAT","tr|D3ZQN7|D3ZQN7_RAT",1.27622350056967,20.2966594696045,2.54728576524893,0.0293390885894116,0.107547141610085,-3.63881352063241,"D3ZQN7","Lamb1",298941,"Lamb1","298941","Lamb1"
"214","Q91V33|KHDR1_RAT","Q91V33|KHDR1_RAT",1.35712750752766,20.8589169184367,2.54646768386311,0.0293800028154404,0.107547141610085,-3.6401160191569,"Q91V33","Khdrbs1",117268,"Khdrbs1","117268","Khdrbs1"
"215","tr|M0R9U3|M0R9U3_RAT","tr|M0R9U3|M0R9U3_RAT",1.42338562011717,21.4349511464437,2.54570672083868,0.0294181112546672,0.107547141610085,-3.64132751760849,"M0R9U3","Slitrk5",306152,"Slitrk5","306152","Slitrk5"
"216","tr|B1H2A6|B1H2A6_RAT","tr|B1H2A6|B1H2A6_RAT",1.58689308166504,20.4879967371623,2.53992504999838,0.0297092596981047,0.108108695012548,-3.65053038726766,"B1H2A6","Fxr2",287433,"Fxr2","287433","Fxr2"
"217","P81795|IF2G_RAT","P81795|IF2G_RAT",1.27849769592291,20.1495230992635,2.53329428721244,0.0300466869233036,0.108738748690577,-3.66108060867877,"P81795","Eif2s3",299027,"Eif2s3","299027","Eif2s3"
"218","O35112|CD166_RAT","O35112|CD166_RAT",1.58324050903323,23.3661244710287,2.53110178928336,0.0301590931482771,0.108738748690577,-3.66456810195217,"O35112","Alcam",79559,"Alcam","79559","Alcam"
"219","P13086|SUCA_RAT","P13086|SUCA_RAT",2.56923802693687,24.0474732716878,2.52637004817902,0.0304031056399807,0.109117995584588,-3.6720929312667,"P13086","Suclg1",114597,"Suclg1","114597","Suclg1"
"220","B2DD29|BRSK1_RAT","B2DD29|BRSK1_RAT",1.34005482991534,24.2260055541992,2.51980931078037,0.0307446790138069,0.109686484265982,-3.68252248176797,"B2DD29","Brsk1",499073,"Brsk1","499073","Brsk1"
"221","Q9JIH7|WNK1_RAT","Q9JIH7|WNK1_RAT",1.4067548116048,23.182341893514,2.51537524462277,0.0309776815334942,0.109686484265982,-3.68956867041705,"Q9JIH7","Wnk1",116477,"Wnk1","116477","Wnk1"
"222","tr|A0A0G2JY48|A0A0G2JY48_RAT","tr|A0A0G2JY48|A0A0G2JY48_RAT",1.3213621775309,20.794638633728,2.5153284077202,0.0309801520445903,0.109686484265982,-3.68964308773777,"A0A0G2JY48",NA,NA,"Ephb2","","Ephb2"
"223","tr|A0A096MIV6|A0A096MIV6_RAT","tr|A0A096MIV6|A0A096MIV6_RAT",1.23817443847657,20.2712357838948,2.51139178874124,0.0311884962736165,0.109765337598681,-3.69589697288583,"A0A096MIV6",NA,NA,"Galnt17","","Galnt17"
"224","tr|D4A7Y4|D4A7Y4_RAT","tr|D4A7Y4|D4A7Y4_RAT",1.31385040283203,21.7508303324381,2.50710015286662,0.0314172106127768,0.109765337598681,-3.70271291438765,"D4A7Y4",NA,NA,"Fam171a1","","Fam171a1"
"225","D4ACX8|PCD16_RAT","D4ACX8|PCD16_RAT",1.46591313680013,20.1338418324788,2.50451602474194,0.0315557267340509,0.109765337598681,-3.70681602065168,"D4ACX8","Dchs1",308912,"Dchs1","308912","Dchs1"
"226","Q62786|FPRP_RAT","Q62786|FPRP_RAT",1.30180994669597,24.2620811462402,2.50223790750712,0.0316783410709116,0.109765337598681,-3.71043262030967,"Q62786","Ptgfrn",29602,"Ptgfrn","29602","Ptgfrn"
"227","P62982|RS27A_RAT","P62982|RS27A_RAT",1.6201782226562,21.9739697774251,2.49887932346981,0.0318599693850429,0.109765337598681,-3.71576343687983,"P62982","Rps27a",100912032,"Rps27a","100912032","Rps27a"
"228","tr|A0A0G2JWK6|A0A0G2JWK6_RAT","tr|A0A0G2JWK6|A0A0G2JWK6_RAT",1.25239245096843,20.8334277470906,2.49775755905639,0.031920862333553,0.109765337598681,-3.71754364066129,"A0A0G2JWK6",NA,NA,"Amer2","","Amer2"
"229","tr|A0A0G2K999|A0A0G2K999_RAT","tr|A0A0G2K999|A0A0G2K999_RAT",1.80820083618167,24.492441813151,2.49454889592752,0.0320956751493469,0.109765337598681,-3.72263489252602,"A0A0G2K999","Sdk2",360652,"Sdk2","360652","Sdk2"
"230","Q6IRE4|TS101_RAT","Q6IRE4|TS101_RAT",1.24565696716309,22.056466738383,2.49155795561232,0.0322594786152828,0.109765337598681,-3.7273796146149,"Q6IRE4","Tsg101",292925,"Tsg101","292925","Tsg101"
"231","Q2PQA9|KINH_RAT","Q2PQA9|KINH_RAT",1.431458791097,20.7777163187663,2.49081572981633,0.0323002556205511,0.109765337598681,-3.72855689536648,"Q2PQA9","Kif5b",117550,"Kif5b","117550","Kif5b"
"232","P97829|CD47_RAT","P97829|CD47_RAT",1.51750373840329,25.5805406570434,2.48522898597213,0.0326088244334334,0.109765337598681,-3.73741624502229,"P97829","Cd47",29364,"Cd47","29364","Cd47"
